city,time_grain,datetime,date,hour,weekday,is_weekend,season,bike_count,temp,rain,humidity,wind
NYC,hour,2023-01-11 04:00:00,2023-01-11,4,2,0,winter,194,,,,
NYC,hour,2023-01-11 05:00:00,2023-01-11,5,2,0,winter,710,,,,
NYC,hour,2023-01-11 06:00:00,2023-01-11,6,2,0,winter,1942,,,,
NYC,hour,2023-01-11 07:00:00,2023-01-11,7,2,0,winter,4358,,,,
NYC,hour,2023-01-11 08:00:00,2023-01-11,8,2,0,winter,6412,,,,
NYC,hour,2023-01-11 09:00:00,2023-01-11,9,2,0,winter,4186,,,,
NYC,hour,2023-01-11 10:00:00,2023-01-11,10,2,0,winter,2669,,,,
NYC,hour,2023-01-11 11:00:00,2023-01-11,11,2,0,winter,2599,,,,
NYC,hour,2023-01-11 12:00:00,2023-01-11,12,2,0,winter,2843,,,,
NYC,hour,2023-01-11 13:00:00,2023-01-11,13,2,0,winter,3188,,,,
NYC,hour,2023-01-11 14:00:00,2023-01-11,14,2,0,winter,3689,,,,
NYC,hour,2023-01-11 15:00:00,2023-01-11,15,2,0,winter,4116,,,,
NYC,hour,2023-01-11 16:00:00,2023-01-11,16,2,0,winter,5023,,,,
NYC,hour,2023-01-11 17:00:00,2023-01-11,17,2,0,winter,6612,,,,
NYC,hour,2023-01-11 18:00:00,2023-01-11,18,2,0,winter,6003,,,,
NYC,hour,2023-01-11 19:00:00,2023-01-11,19,2,0,winter,4155,,,,
NYC,hour,2023-01-11 20:00:00,2023-01-11,20,2,0,winter,2658,,,,
NYC,hour,2023-01-11 21:00:00,2023-01-11,21,2,0,winter,2037,,,,
NYC,hour,2023-01-11 22:00:00,2023-01-11,22,2,0,winter,1585,,,,
NYC,hour,2023-01-11 23:00:00,2023-01-11,23,2,0,winter,979,,,,
NYC,hour,2023-01-12 00:00:00,2023-01-12,0,3,0,winter,595,,,,
NYC,hour,2023-01-12 01:00:00,2023-01-12,1,3,0,winter,296,,,,
NYC,hour,2023-01-12 02:00:00,2023-01-12,2,3,0,winter,203,,,,
NYC,hour,2023-01-12 03:00:00,2023-01-12,3,3,0,winter,151,,,,
NYC,hour,2023-01-12 04:00:00,2023-01-12,4,3,0,winter,189,,,,
NYC,hour,2023-01-12 05:00:00,2023-01-12,5,3,0,winter,672,,,,
NYC,hour,2023-01-12 06:00:00,2023-01-12,6,3,0,winter,1314,,,,
NYC,hour,2023-01-12 07:00:00,2023-01-12,7,3,0,winter,2888,,,,
NYC,hour,2023-01-12 08:00:00,2023-01-12,8,3,0,winter,3136,,,,
NYC,hour,2023-01-12 09:00:00,2023-01-12,9,3,0,winter,2847,,,,
NYC,hour,2023-01-12 10:00:00,2023-01-12,10,3,0,winter,2318,,,,
NYC,hour,2023-01-12 11:00:00,2023-01-12,11,3,0,winter,2354,,,,
NYC,hour,2023-01-12 12:00:00,2023-01-12,12,3,0,winter,2835,,,,
NYC,hour,2023-01-12 13:00:00,2023-01-12,13,3,0,winter,3127,,,,
NYC,hour,2023-01-12 14:00:00,2023-01-12,14,3,0,winter,3659,,,,
NYC,hour,2023-01-12 15:00:00,2023-01-12,15,3,0,winter,4334,,,,
NYC,hour,2023-01-12 16:00:00,2023-01-12,16,3,0,winter,4958,,,,
NYC,hour,2023-01-12 17:00:00,2023-01-12,17,3,0,winter,5697,,,,
NYC,hour,2023-01-12 18:00:00,2023-01-12,18,3,0,winter,2035,,,,
NYC,hour,2023-01-12 19:00:00,2023-01-12,19,3,0,winter,2439,,,,
NYC,hour,2023-01-12 20:00:00,2023-01-12,20,3,0,winter,1499,,,,
NYC,hour,2023-01-12 21:00:00,2023-01-12,21,3,0,winter,1543,,,,
